Country Name,Country Code,Series Name,Series Code,1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Sweden,SWE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,12.7071635740472,12.9040557067914,13.2860992885937,13.3078993820846,12.9711040756859,12.8281392236455,16.4056853164925,17.9386784463779,19.4447468731518,19.8214432996618,21.5375883412119,22.7745072582791,17.3946206827876,18.1686325830444,16.258061170871,17.406210700232,16.9375142946181,16.1037675242213,11.5283445608438,11.197867922564,12.913403179114,13.6962509634283,13.376577812382,13.4049616400039,14.0566730346318,13.8815840218901,14.2517980532836,14.2615081313596,13.2430981119138,..
Sweden,SWE,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,..,42.5718734312916,44.9056788062564,46.6546264805911,48.0211829316131,48.3888144176348,45.8646092234263,48.2755109976446,52.4220796677086,52.0301223582912,52.2286572078046,50.2359473590489,47.6971048720176,48.0252461028434,51.2940325497288,53.2012244448903,53.5907407527237,53.864720245416,53.2374739522819,53.4320414710438,41.6284694388684,45.0360828021297,47.7259389996439,54.623267169528,55.1475327737746,46.5402394751384,48.9232777253518,..,..,..
Sweden,SWE,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14553.8,15235.3,16426.1,16633.8,16757.4,16630.1,17328.3,17730.5,18438.5,19422.4,20092.6,21130.1,20668.9,19937.1,..,..
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,..,21650000000,18000000000,17037037037.037,16280991735.5372,14932024169.1843,13972676840.918,14756846153.8462,14128408565.7064,15222012660.4232,12138486532.0203,12736856827.9847,12354820143.8849,14594249022.8922,17827791321.3067,23144351851.8519,30207567316.6202,36954312354.3124,45277399813.6067,60763483146.0674,50874078052.2735,58665088956.0255,61757788944.7236,65685102554.8759,75527984234.2342,78813839984.3506,56454734396.5842,47749057078.1996,54456465472.6162,..
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-1.19999560979647,-9.60000125771265,-7.60000195648011,-11.700003999539,-10.4000005328809,2.80000469839339,11.4000054671501,8.39999158684346,3.39999913764264,5.80000349817156,4.72530600626261,5.04526731762387,7.04319267515925,11.4497429270062,9.40000166844632,9.9999946621918,8.60000654401458,10.1999996042379,0.199995238622378,7.79826682269731,5.37870744981015,1.68713553642841,1.00347084085645,1.72638485417005,-3.82957055828382,-2.52644643552361,2.4219043735669,..
Belarus,BLR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100,99.9,99.9,99.9,99.9,99.9,99.8,100,99.8,99.8,..,..,..,..
Belarus,BLR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.1,14,13,12.5,11.5,10.8,9.9,9.4,8.9,9.2,9.3,9.4,9.2,8.9,9,9.1,9.3,9.9,10.7,11.1,11.4,11.4,11.5,12.2,12.5,12.5,12.5,12.4,10.8,..
Belarus,BLR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,-20.1615639999737,-24.9296579416285,-12.0477671653863,6.26387184233275,13.6020915627207,12.2255402776192,2.97569690516815,11.943969563373,10.0329452629077,8.73790140576554,12.8097803900138,16.0638518769515,14.5628912749026,16.5026233418533,11.258649384605,18.7271482801362,-5.17336907317602,13.6696340321312,15.224967974114,4.1071801674448,-0.0999885196488037,-9.6355359364475,-6.72939321122547,-14.697955302022,6.78797911600981,..
Belarus,BLR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.6800000667572,..,..
Belarus,BLR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3900003433228,..,..
Belarus,BLR,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.8964385986328,96.3710174560547,96.35791015625,96.3821487426758,94.2763595581055,..
Belarus,BLR,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.0025863647461,91.14990234375,91.4654693603516,91.4057464599609,83.8162002563477,..
Belarus,BLR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,43.64896073903,33.3333333333333,57.6086956521739,83.3502538071066,84.1061091440454,54.0530299910216,50.4250960440786,65.6562985579151,63.9065684365836,61.6317764594536,72.3983446101294,70.2973237369855,67.3745423382546,68.9854723668665,74.2501770290328,59.08654296872,64.2337921203023,67.2108252637516,68.6617233270771,59.759183004167,62.9578979110603,79.5088935540041,74.3083620349781,61.4823871290472,55.7104203103354,57.9040596348719,62.6999757764695,67.0619492580728,..
Belarus,BLR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,..,..,0.419842793176599,-8.38932608105219,-11.7129808603741,-17.3612747084877,-13.441120812722,3.37265972190256,17.9642125676517,10.8416631544073,7.57068132159175,5.81684909536008,4.79973408675369,6.97135970059372,10.6176060722858,18.8297416103792,13.5544628155093,14.1423579866556,9.30020121242575,15.5431568244355,0.3037439521989,12.0841010868258,7.24349936157742,2.03714701353633,-1.9205314407117,1.50083530109893,-6.79764105676512,-4.66976346416355,4.04873957476026,..
Belarus,BLR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,..,45.12307246,55.10333663,62.77962242,82.99376691,108.78141589,146.82422749,159.07768397,196.09860095,230.06263557,186.64573157,232.55771503,201.45837671,238.81990611,284.35185969,280.26385533,219.41770382,195.39595255,..,..
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4829268292683,70.8365853658537,70.3780487804878,70.0219512195122,68.9707317073171,68.7682926829268,68.4609756097561,68.5121951219512,68.4609756097561,68.4073170731707,67.9073170731707,68.9121951219512,68.5073170731707,68.0560975609756,68.5536585365854,68.9560975609756,68.8512195121951,69.4048780487805,70.2073170731707,70.4560975609756,70.4073170731707,70.4048780487805,70.5536585365854,71.9658536585366,72.4707317073171,72.9707317073171,73.6243902439025,73.8268292682927,74.1292682926829,..
Belarus,BLR,Population growth (annual %),SP.POP.GROW,0.295421189743138,0.186649693167965,0.0490604925701611,0.215580681238814,0.22488398624416,-0.117267676880397,-0.323196990602574,-0.334086976751416,-0.424126492658251,-0.475578029027548,-0.420607218355333,-0.471131334643547,-0.512966688341309,-0.636565666436346,-0.699809190918934,-0.682169472243919,-0.683005560010688,-0.612296198031047,-0.458847535622636,-0.345415054298517,-0.222960730145107,-0.170360662064171,-0.18362402269138,-0.0916374821376228,0.0158685786206804,0.0899025577714443,0.159300801922472,0.125511109801562,-0.0344214189254713,..
Belarus,BLR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,6.00001001358032,6.19661998748779,..,..,..,5.7122597694397,5.8710298538208,6.07696008682251,5.15210008621216,..,4.51671981811523,5.22003984451294,4.68479013442993,4.95964002609253,5.0094199180603,4.81830978393555,4.78751993179321,4.94654989242554,4.82003021240234,..
Belarus,BLR,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,..,..,..,..,2498000000,2999800000,5468700000,6938600000,8325700000,7666900000,6213100000,7062900000,7664900000,8224300000,10702000000,15470600000,16053700000,21350300000,27584400000,38121500000,27700300000,33794800000,44394400000,45008900000,41133500000,38058700000,28306800000,25611100000,31669100000,..
Belarus,BLR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,-1.09999754085088,-34.0000051149381,-22.3999910876071,-1.19999950065055,-22.0000012635366,7.79998866057056,33.9000043328066,-8.29999906478236,6.99999571656089,12.7000058141919,13.0920162381596,8.40562369129547,8.59271523178802,13.5005336179293,-2.69997985089665,8.17246496859254,5.60057694882694,2.10009603023025,-7.83224023389184,7.66919539937119,30.4001067964021,11.1999874986613,-14.6000007129207,4.60001512275672,2.13479764360964,2.59996276289691,7.24997533932337,..
Belarus,BLR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.2,10.8,11.2,11.4,12.6,12.7,13.1,13.1,13.5,13.6,14.2,13.5,14.1,14.8,14.5,14.3,14.5,14.2,13.7,13.8,14.1,14.5,14.3,13.4,13.2,12.8,12.6,12.6,12.6,..
Belarus,BLR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,3.75090564971456,3.53959353048774,3.82905452213108,4.08289221653891,4.29201561989613,3.7600127079341,2.84903745295888,2.69663306750573,2.79162435698438,2.76756661974708,2.43132592288558,3.13221055403119,3.03250101318942,2.57172343835359,2.8834039062077,4.39974112155189,3.92901658370192,4.31492004392697,4.69403946187155,3.81367950768546,..
Belarus,BLR,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,..,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052612077,41.9978052608116,41.9978052619194,41.9978052614757,36.8386786887988,39.9816354487771,47.1323704238647,43.2561194049497,36.4521802945987,37.9875792605535,37.9875792605755,..,..,..
Belarus,BLR,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1177.7,1196.1,1291.6,1159.5,1293.3,1037.8,1171.7,1056.6,1099.4,1015.2,1040.6,1053,970.4,936.7,..,..
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,16750000000,20948677839.851,24147996549.5662,18284194680.3844,18409364146.9794,6540247190.33529,12267175481.2542,16116843146.4806,21188704081.2428,24861483280.6339,26252007830.4639,30607991862.4843,40289556656.1455,49259526052.7426,42616653299.9115,39460357730.5224,46466728666.6103,40742313861.1374,45519650911.4138,44210806365.6817,37160332465.1645,38299854688.1277,41431648801.1663,..
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,2.42615502108619,7.18483284777389,2.43045663133448,-12.1465874028003,7.75920940542399,4.99271403145114,7.11578808705661,4.41541405932722,9.04651306211595,5.54042697386193,4.90434885567026,5.88876007842252,5.36668342399777,-3.1159716917241,0.584478087925319,1.40146573586644,-1.01527038761317,2.57173410729068,-1.8313011070928,0.757715153115953,2.79732371859058,1.86742889618696,..
Serbia,SRB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,98.7,98.8,..,..,..,98,98.2,99.2,98.5,98.7,99.7,88.9,99.8,99.7,99.8,99.7,99,99,99.9,98.4,..,..,..,..
Serbia,SRB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,11.9,..,..,..,11.3,10.8,10.49,10.09,9.6,9.8,10.5,10.4,10.6,10.5,9.7,9.58,9.22,9.4,9.6,9.4,9.1,9.3,9.2,9.3,9.3,9.2,9.2,..
Serbia,SRB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.59733933011333,5.87419227305021,-1.13382974687647,-1.4724737641419,2.76540810817538,-2.95263936508869,2.51037099687983,-0.841699439549828,1.25475475529157,3.00806448450788,0.829409154628664,..
Serbia,SRB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.79720020294189,9.63799953460693,13.141300201416,15.9488000869751,16.9820003509521,18.2793006896973,15.3850002288818,15.3220996856689,13.8819999694824,12.2475004196167,10.8207998275757
Serbia,SRB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.270299911499,19.50119972229,22.8899002075195,26.8365993499756,27.3749008178711,24.3624000549316,17.8253993988037,15.0200996398926,12.2357997894287,10.8972997665405,12.1461000442505
Serbia,SRB,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,49.7928085327148,..,..,..,..,..,..,..
Serbia,SRB,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,15.1086938190404,27.0677473723136,29.8848078940843,30.3702568794434,18.3850162660098,14.3170783543595,37.7437633864053,38.7253440200683,39.5505917256753,50.6332985221243,47.1392015581848,50.5993412508507,52.6633737930697,54.1389214056022,42.7447423820137,47.9214564427309,49.3735288607413,53.5966355784963,51.9093033506265,54.2229623584638,56.426365012725,57.4752258801968,61.2597499424868,..
Serbia,SRB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,..,..,..,..,..,..,..,-0.687907577474391,6.99996904292533,9.68465472367694,-19.1483856546629,6.25815503320366,-9.24717592651942,1.0794989542801,7.23917222732231,5.61199569872267,0.376074313064194,5.29175268934041,5.69740157162543,4.40788956937426,-5.26665128119332,0.131787780726285,3.76594045866337,2.41137582478007,4.20054899280061,-6.44395945557123,3.04596181891957,2.3650524926631,4.15223413727945,..
Serbia,SRB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,..,36.97342488,74.98530344,125.0532767,160.75199224,186.21978655,201.33109349,232.20891127,333.89025542,415.79308771,354.77739667,332.65027714,378.38873724,347.73691603,375.64124741,354.70671202,283.37759424,286.78759255,..,..
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,71.4878048780488,..,..,..,..,..,72.0390243902439,..,..,71.5829268292683,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.8341463414634,73.3853658536585,73.6317073170732,73.8853658536585,73.9853658536586,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,76.0878048780488,..
Serbia,SRB,Population growth (annual %),SP.POP.GROW,..,0.0659326192540292,0.126942857726194,0.666421572481417,0.689223724061183,0.45784871504276,-1.4229670890223,-0.0992314596975416,-0.279907993137813,-0.379260986251296,-0.361977304916285,-0.319524801286905,-0.171946646904854,-0.0921469496277098,-0.21273800909834,-0.233328451597809,-0.300431132565912,-0.393204593401,-0.405458541825536,-0.425705551624613,-0.400994905201716,-0.402005900874718,-0.789468997859736,-0.485299545092705,-0.486591387059998,-0.469489291237153,-0.494772574469842,-0.523694463062603,-0.532191341024444,..
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.51091003417969,4.70663022994995,4.75188016891479,4.58655023574829,4.49298000335693,4.42657995223999,..,4.18025016784668,4.04068994522095,3.8617799282074,..,..
Serbia,SRB,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17781660631.0772,22590854714.8739,14786938329.3538,15331995215.1914,18922736342.6011,18011880244.2381,19502268349.9705,19579754243.5748,16740272955.4342,17626442992.3239,20424502903.6015,..
Serbia,SRB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,..,..,..,..,..,84.6159186183998,28.5876017342483,26.0788781836516,-43.3348546631252,22.6036651975244,46.3645416538928,12.4430552551041,18.486753047098,12.9268181329501,12.499429432915,18.3426184691654,5.57938300809238,9.38747865317093,-6.88337926960271,15.0117151109104,5.00229479866756,0.800696485732061,21.2742378955032,5.67608877870511,10.2036139436947,12.0467318920905,9.84610974429445,..
Serbia,SRB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,11.7,..,..,..,12.3,12.9,12.91,13.13,13.5,13.8,13.2,13.7,13.9,14,14.3,13.88,13.92,13.97,14.2,14.2,14.2,14.2,14,14.2,14.6,14.3,14.8,..
Serbia,SRB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.80171,..,11.45818,12.64971,13.58381,14.51091,..,..
Serbia,SRB,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.7761,..,10.95974,12.5838,13.86618,15.00626,..,..
Serbia,SRB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,3.63457086145507,..,..,..,5.51148756794217,2.90920824370334,4.89978175858127,2.50854130714997,3.30111194315923,5.52961485242681,4.05328946366372,..,4.25984124617801,3.23913273919383,3.55823229150905,3.63211646024298,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,..,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458812541,24.4115458811341,24.4115458811112,24.4115559268259,21.3588764031509,22.0661145447952,21.8459324926608,20.4161326946058,18.643567988281,19.6281052211371,20.061768188057,21.798446911213,23.9112619985775,23.9112503048405,..,..,..
Serbia,SRB,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2843.1,3096.6,3710.7,4120.9,4919.6,6076.6,5472.3,5233.2,5072.3,5052.4,..,..
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1025211803413.53,1269179616913.63,1269276828275.78,1401465923172.24,1322815612694,1393982750472.59,1601094756209.75,1605675086549.56,1452884917959.09,1503108739159.44,1492647560196.04,1362248940482.77,1376465324384.79,1494286655373.61,1840480812641.08,2115742488204.62,2196126103718.44,2318593651988.46,2657213249384.07,2918382891460.38,2690222283967.77,2642609548930.36,2861408170264.61,2683825225092.63,2811077725703.59,2852165760630.27,2438207896251.84,2465134297438.91,2582501307216.42,..
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.35323114210784,2.91400969759965,1.03910533034795,1.59967121600602,-0.612652837420541,2.34538559769884,2.08508453112175,1.38800402974117,2.337333405607,3.55620125503935,3.40709914778192,3.87516225892932,1.95444942442889,1.11845689131513,0.81953166864028,2.78642411066656,1.60771381370549,2.37494689985766,2.36149887424855,0.195294767119066,-2.94134105795949,1.96565737641497,2.19270065138433,0.313134744426151,0.576326679224579,0.956183042120372,1.11291234211977,1.17105015179229,2.16115808554895,..
France,FRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,99,..,..,..,..,..,..,..,99.6,..,..,98,97.9,98.3,98.1,98,97.9,97.5,96.2,97.1,98.3,98.3,97.7,97.4,..,..
France,FRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.6,13.4,13.2,13.1,13,12.5,12.8,12.8,12.7,12.8,12.9,13.3,13.1,12.9,12.8,12.8,12.8,13.1,12.8,12.9,12.8,12.9,12.7,12.6,12.4,12.4,12,11.7,11.4,..
France,FRA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.13832792619135,3.31652416359702,0.184240019009096,2.39283388375229,-0.56277032964887,2.28015528654038,2.1442545574637,1.50600261597047,3.02409248992819,4.14489409920384,4.25030017662405,2.50360713982769,2.19345275490612,0.554847939928166,0.392421990012707,3.10039676135625,0.946504749917736,2.00891524332853,2.74000842011652,-0.559374276151516,-3.72501455939754,2.07452112238626,2.01115227359361,-0.756112698990776,0.931768309822871,1.28015862380435,2.45180362794055,1.33442521069279,2.18353137173821,..
France,FRA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,7.29239988327026,6.85300016403198,5.54559993743896,4.84829998016357,5.48530006408691,5.84040021896362,6.42049980163574,5.92600011825562,5.6048002243042,5.21239995956421,4.30149984359741,5.31809997558594,5.23649978637695,5.16940021514893,5.43120002746582,5.98850011825562,6.32240009307861,6.29960012435913,5.69619989395142,5.20970010757446,..
France,FRA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,16.4442005157471,16.9538993835449,15.3003997802734,12.8823003768921,12.7405004501343,11.4562997817993,12.243200302124,12.2075996398926,12.4470996856689,11.5534000396729,11.0305995941162,13.5068998336792,14.4490995407104,14.2819995880127,15.1941003799438,16.285400390625,17.2898006439209,17.5051002502441,17.8136005401611,16.9090003967285,..
France,FRA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.3436273030054,21.760321808445,21.6487970651412,20.6610532607475,19.1125443145592,20.1659170058998,21.0232025170056,21.2736750818117,22.5103014673064,23.380274814039,23.6843852136939,27.2662714690058,26.6934728903914,25.5409745004028,24.6858645485955,25.4561715567725,26.947655734595,28.16836935943,28.5674990728149,29.2776980294924,25.6269036398058,28.0794912416196,30.369238945981,30.499031981938,30.3993172078638,30.8121120215465,31.1590715564548,30.9734322668189,31.984352261744,..
France,FRA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,4.02592340668528,4.00280054467596,0.665625665408172,1.31791694150274,-4.07739390294626,0.784466014855539,2.99056695051094,-0.349102883451209,1.01425597084399,3.97171034966053,3.79582111770276,5.14165790093044,2.45731833595923,0.452219095504063,1.26202279351733,2.27022272784858,1.30135225720223,1.91600761362642,2.701631331808,-2.98919686940619,-6.02833946372967,0.601009650361647,1.40055861983745,-0.946204481376469,0.667147768975653,-0.413367674785619,0.148045384378563,0.409814936384095,1.75614085324274,..
France,FRA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,..,1701.04256042,1728.79578738,1930.49368084,2363.00015554,2720.0460926,2811.87830726,2938.43127493,3315.58721864,3657.06753411,3604.57915639,3492.83520557,3748.46803211,3537.54707471,3734.27290172,3832.11215416,3225.40892025,3534.14982713,..,..
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.3487804878049,76.6,76.8487804878049,77.1,77.3,77.6487804878049,77.7512195121951,77.9536585365854,78.3048780487805,78.6048780487805,78.7560975609756,79.0560975609756,79.1585365853659,79.2609756097561,79.1146341463415,80.1634146341463,80.1634146341463,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.6634146341463,82.1146341463415,81.9682926829268,82.219512195122,82.6707317073171,82.3219512195122,82.5243902439024,82.5243902439024,..
France,FRA,Population growth (annual %),SP.POP.GROW,0.596827186364463,0.565757637987883,0.0794433428607654,0.497240931314439,0.433292243528965,0.372231502703071,0.361249895477809,0.354082270724007,0.353750158686726,0.368597838613228,0.514456334749952,0.684929253818552,0.727786404872444,0.727231515093808,0.708779199037771,0.736313540733143,0.753800831613331,0.697207001264929,0.618700500131675,0.558859001300406,0.514487918627095,0.49402976972961,0.483651043353276,0.483982311686857,0.514774024594539,0.479814388342675,0.417238030192745,0.399244807338297,0.366879050766018,..
France,FRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.45639991760254,4.51393985748291,4.84130001068115,4.73539018630981,5.42959022521973,5.62643003463745,5.79072999954224,5.75672006607056,..,5.68792009353638,5.67413997650146,..,..,..,5.7467098236084,5.65931987762451,5.51873016357422,5.45718002319336,5.45728015899658,5.45350980758667,5.74618005752563,5.69251012802124,5.51830005645752,5.45641994476318,5.50027990341187,5.51206016540527,5.46424007415771,..,..,..
France,FRA,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,181685851367.618,220788607417.249,217717028634.201,223990127564.386,190559301735.497,217651248732.264,259192459649.416,259050856526.745,252787706849.041,270882074435.027,274112158894.151,292728865050.794,286663852552.653,295962080150.486,351590602843.475,416270793422.247,459097774744.175,512146195665.308,590318744111.571,674353054988.792,521295112843.267,571349183202.161,676798742816.564,630781105930.073,639007699782.007,636857376763.169,553821739748.092,558787382072.655,608367555598.114,..
France,FRA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.83686505138826,4.1516280024579,6.24828104279085,5.88514456398856,0.387078875019228,8.08554337442943,8.71013408310742,4.12132893944698,12.8947499557407,8.57290627055384,4.99044567736154,12.7131970773527,2.86446838391208,1.90997970306405,-1.069746230745,5.11589441103612,3.54721825809105,5.63608585889676,2.83072792497663,0.361307784430835,-11.2669014637069,9.01609470942961,6.36388964348255,2.84213553905749,2.1407117243462,3.27242108415106,4.64591918047044,1.50046299269071,4.45433179550014,..
France,FRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.4,9.3,9.2,9.2,9.2,9.1,9.1,9.1,9.1,9.1,9.1,8.9,8.8,8.8,9.1,8.3,8.5,8.3,8.3,8.5,8.5,8.5,8.4,8.7,8.7,8.5,8.9,8.9,9,..
France,FRA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.39295,17.66307,17.4037,..,..
France,FRA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.66949,17.14427,16.85299,..,..
